rid|tib-title|license|access
W23169|འབྲི་གུང་རིན་ཆེན་ཕུན་ཚོགས་ཀྱི་རྣམ་ཐར།|ccby|openAccess
W23171|གསུང་ཐོར་བུ། དཀོན་མཆོག་ཐུབ་བསྟན་བསྟན་པའི་རྒྱལ་མཚན།|ccby|openAccess
W23172|གསུང་འབུམ། དཀོན་མཆོག་རིན་ཆེན|ccby|openAccess
W23173|གསུང་འབུམ། དཀོན་མཆོག་དོན་གྲུབ་ཆོས་དབང|ccby|openAccess
W23177|དམ་ཆོས་དགོངས་པ་གཅིག་པའི་གསལ་བྱེད|ccby|openAccess
W23181|བཀའ་བརྒྱུད་ཡིད་བཞིན་ནོར་བུ་ཡི་འཕྲེང་བ|ccby|openAccess
W23186|རྗེ་བཙུན་ཁྱབ་བདག་ཆེན་པོ་རང་རིག་རས་ཆེན་གྱི་གསུང་མགུར་དང་ཞལ་གདམས་འཆི་མེད་བདུད་རྩིའི་རླབས་འཕྲེང|ccby|openAccess
W23188|སྟག་ལུང་བཀའ་བརྒྱུད་ཀྱི་ཀྱཻ་རྡོར་སྒྲུབ་སྐོར|ccby|openAccess
W23189|འབྲི་གུང་བཀའ་བརྒྱུད་པའི་ཆོས་སྐོར།|ccby|openAccess
W23210|གཅོད་སྐོར་གཏེར་ཆེན་རྡོ་རྗེ་གླིང་པའི་གཏེར་ཆོས|ccby|openAccess
W23214|ཀྱཻ་རྡོར་རྒྱུད་ཀྱི་ཚིག་དོན་རྣམ་བཤད|ccby|openAccess
W23218|གསུང་འབུམ། ཀུན་དགའ་ལྷུན་གྲུབ།|ccby|openAccess
W23346|གསུང་ཐོར་བུ། བསོད་ནམས་རིན་ཆེན|ccby|openAccess
W23390|གཅོད་ཚོགས་ཀྱི་ལག་ལེན་སོགས|ccby|openAccess
W23417|བྱམས་མའི་སྙིང་ཐིག|ccby|openAccess
W23435|སྒྲུབ་བརྒྱུད་ཀརྨ་ཀཾ་ཚང་བརྒྱུད་པ་རིན་པོ་ཆེའི་རྣམ་པར་ཐར་པ་རབ་བྱམས་ནོར་བུ་ཟླ་བ་ཆུ་ཤེལ་གྱི་ཕྲེང་བ|ccby|openAccess
W23436|དཀར་བརྒྱུད་གསེར་འཕྲེང་།|ccby|openAccess
W23437|ཞལ་འདོན་ཕྱོགས་བསྡེབས་བདེ་ནས་བདེ་བར་བགྲོད་པའི་ཐེམ་སྐས|ccby|openAccess
W23439|གསུང་འབུམ། སྒམ་པོ་པ|ccby|openAccess
W23440|གསུང་འབུམ། གྲགས་པ་དབང་ཕྱུག|ccby|openAccess
W23444|གསུང་འབུམ། སྒམ་པོ་པ|ccby|openAccess
W23446|འཛི་སྒར་ཀོང་སྤྲུལ་གསུང་ཕྱོགས་བསྡེབས།|ccby|openAccess
W23556|གསུང་འབུམ། སངས་རྒྱས་རྡོ་རྗེ།|ccby|openAccess
W23563|གསུང་འབུམ། ཤཱཀྱ་ཤྲཱི|ccby|openAccess
W23566|གསུང་འབུམ། སྒམ་པོ་པ།|ccby|openAccess
W23619|འབའ་རོམ་བཀའ་བརྒྱུད་པའི་ལུགས་སྲོལ་བསངས་ནག་པོ་འགྲོ་ཤེས་ཀྱི་སྐོར།|ccby|openAccess
W23621|གསུང་འབུམ། བྱམས་པ་འབྱུང་གནས|ccby|openAccess
W23651|གསུང་འབུམ། དུས་གསུམ་མཁྱེན་པ།|ccby|openAccess
W23652|ནཱ་རོ་ཆོས་དྲུག་འབྲུག་པ་དཀར་བརྒྱུད་པའི་ལུགས།|ccby|openAccess
W23653|གསུང་འབུམ། ནུས་ལྡན་རྡོ་རྗེ|ccby|openAccess
W23655|ཞང་བླ་མའི་བཀའ་རྒྱ་མའི་སྐོར|ccby|openAccess
W23656|རྡོ་རྗེའི་མགུར་དང་ཞལ་གདམས་ཚིགས་བཅད་ཀྱི་སྐོར|ccby|openAccess
W23657|ཀུན་རིག་གི་ཆོ་ག་ནག་འགྲོས་སུ་བཀོད་པ་རྣམ་གྲོལ་སྒོ་ཆེན|ccby|openAccess
W23658|ཁམས་པ་སྒར་རམ་འོག་མིན་དཔལ་ཕུན་ཚོགས་ཆོས་འཁོར་གླིང་ཞེས་ཡོངས་གྲགས་སྨད་འབྲུག་ཆོས་སྡེ་ཆེན་པོ་མ་ལག་དང་བཅས་པའི་རིང་ལུགས་གསར་རྙིང་དཀྱིལ་ཆོག་རྒྱ་མཚོའི་ཕྱག་བཞེས་ཀྱི་ནང་གསེས་དབྱངས་ཀྱི་ཡི་གེའི་སྐོར|ccby|openAccess
W23660|སྐུ་གསུམ་ངོ་སྤྲོད་ཀྱི་རྣམ་པར་བཤད་པ་མདོ་རྒྱུད་བསྟན་པ་མཐའ་དག་གི་ཨེ་ཝམ་ཕྱག་རྒྱ|ccby|openAccess
W23683|དཔལ་ལྡན་འབྲུག་པ་དཀར་བརྒྱུད་པའི་གཞི་ལམ་འབྲས་གསུམ་གྱི་རྣམ་གཞག་མདོར་བསྡུས།|ccby|openAccess
W23685|འདོན་ཆ་ཉེར་མཁོ་ཕན་བདེའི་བུམ་བཟང|ccby|openAccess
W23698|ཁ་སྐྱོང་བྲག་པ་ཅེར་སྒོམ་རིན་པོ་ཆེའི་མགུར་འབུམ་དང་ཟིན་བྲིས།|ccby|openAccess
W23699|གསུང་འབུམ། ཡེ་ཤེས་རྡོ་རྗེ|ccby|openAccess
W23708|ཤངས་པ་བཀའ་བརྒྱུད་པའི་རྣམ་ཐར་དང་གསུང་སྐོར།|ccby|openAccess
W23723|རྒྱ་ཆེན་བཀའ་མཛོད|ccby|openAccess
W23734|ནཱརོའི་ཆོས་དྲུག་ལས་གཏུམ་མོའི་འཁྲུལ་འཁོར་སྐོར|ccby|openAccess
W23736|དཀར་རྙིང་ཁྲིད་སྐོར|ccby|openAccess
W23743|གསུང་འབུམ། འཇིག་རྟེན་མགོན་པོ|ccby|openAccess
W23745|ཆོས་འབྱུང་ངོ་མཚར་རྒྱ་མཚོ།|ccby|openAccess
W1KG17146|རྡོ་རྗེ་གསུམ་གྱི་བསྙེན་སྒྲུབ་ཀྱིས་དབྱུག་བཅོས་རིན་པོ་ཆེ།|ccby|openAccess
W23752|གསུང་རབ་རིན་ཆེན་བང་མཛོད|ccby|openAccess
W23755|ཕ་དམ་པ་སངས་རྒྱས་རྣམ་པར་ཐར་པ་ངོས་སྒྲུབ་འོད་སྟོང་འབར་བའི་ཉི་མ|ccby|openAccess
W23756|གཅོད་ཚོགས་རིན་ཆེན་ཕྲེང་བ|ccby|openAccess
W23761|བསྲེ་འཕོ་ཡིག་རྙིང|ccby|openAccess
W23766|མཁས་གྲུབ་ཀརྨ་ཆགས་མེད་ཀྱི་གསུང་ཐོར་བུ|ccby|openAccess
W23767|མགོན་པོའི་དབང་དཔེ|ccby|openAccess
W23768|དཔལ་འབྲུག་པའི་ལམ་ཟབ་གདམས་སྐོར་ཡིག་རྙིང|ccby|openAccess
W23769|གསུང་ཐོར་བུ། ཀརྨ་བསྟན་འཕེལ|ccby|openAccess
W23777|ཁམས་པ་སྒར་གྱི་འདོན་ཆོག་ཆོས་སྤྱོད།|ccby|openAccess
W23778|གསུང་འབུམ། པདྨ་རྡོ་རྗེ|ccby|openAccess
W23779|འབྲུག་ལུགས་ཆོས་མཛོད་ཆེན་མོ།|ccby|openAccess
W23782|གསུང་འབུམ། ཡེ་ཤེས་རྡོ་རྗེ|ccby|openAccess
W23784|གསུང་འབུམ། ཤེས་རབ་འབྱུང་གནས|ccby|openAccess
W23789|གསུང་འབུམ། མགོན་པོ་རྡོ་རྗེ|ccby|openAccess
W23790|གསུང་འབུམ། རྒྱལ་མཚན་དཔལ།|ccby|openAccess
W23792|ལོཀཏྲི་པ་ལའི་ཆོས་སྐོར།|ccby|openAccess
W23809|གྲུབ་དབང་ཤཱཀྱ་ཤྲཱིའི་རྣམ་ཐར་མེ་ཏོག་ཕྲེང་བ།|ccby|openAccess
W23815|རང་བྱུང་རྡོ་རྗེའི་མགུར་རྣམ|ccby|openAccess
W23820|གཅོད་ཚོགས་གཅོད་ཁྲིད་སོགས|ccby|openAccess
W23827|ཆོས་རྒྱལ་རྡོ་རྗེའི་རང་རྣམ|ccby|openAccess
W23832|འབྲི་གུང་བཀའ་བརྒྱུད་ཀྱི་ཆོས་སྤྱོད་རབ་གསལ|ccby|openAccess
W23833|དམ་ཆོས་དགོངས་པ་ཡང་ཟབ་ཀྱི་ཁྲིད་དང་སྒྲུབ་སྐོར|ccby|openAccess
W23837|སྒྲུབ་ཐབས་ནོར་བུའི་ཕྲེང་བའི་རྗེས་གནང་ལྔ་བཅུ་པ|ccby|openAccess
W23860|གསུང་འབུམ། རྡོ་རྗེ་རྒྱལ་པོ|ccby|openAccess
W23861|རྭ་ལུང་གསེར་འཕྲེང|ccby|openAccess
W23867|གསུང་འབུམ། མགོན་པོ་རྡོ་རྗེ|ccby|openAccess
W23869|འབའ་ར་དཀར་བརྒྱུད་པའི་ཆོས་སྐོར།|ccby|openAccess
W23871|སྒྲུབ་པ་ཉམས་སུ་བླང་བའི་ལག་ལེན་དགོས་འདོད་འབྱུང་བའི་གཏེར་མཛོད|ccby|openAccess
W23891|གསུང་འབུམ། རྡོ་རྗེ་རྒྱལ་པོ|ccby|openAccess
W23892|གསུང་འབུམ། ཀུན་དགའ་རིན་ཆེན།|ccby|openAccess
W23894|འཛི་བཀྲ་ཤིས་ཐུབ་བསྟན་ཆོས་གླིང་གི་དཀྱིལ་ཆོག་ཕྱོགས་བསྡེབས་དགོས་འདོད་ཀུན་འབྱུང|ccby|openAccess
W23897|གསུང་འབུམ། ངེས་དོན་འཛམ་གླིང་ཆོས་བསྒྲགས་རྒྱ་མཚོ|ccby|openAccess
W23904|མར་རྔོག་རྒྱུད་སྡེའི་དབང་སྐོར|ccby|openAccess
W23911|ཞི་བྱེད་སྔ་བར་ཕྱི་གསུམ་གྱི་སྐོར|ccby|openAccess
W23916|ལྕགས་ཟམ་བན་གཙང་འདུས་སྡེའི་ཞལ་འདོན་ཐམས་ཅད་མཁྱེན་པའི་ལམ་གྱི་འཇུག་སྒོ་ཆོས་སྤྱོད་ཀྱི་རིམ་པ་གསེར་གྱི་འཕྲེང་བ|ccby|openAccess
W23917|ཤངས་པ་བཀའ་བརྒྱུད་པའི་ཁྲིད་སྐོར་ཐང་རྒྱལ་ལུགས|ccby|openAccess
W23918|གསུང་འབུམ། ཐང་སྟོང་རྒྱལ་པོ|ccby|openAccess
W23919|གསུང་འབུམ། ཐང་སྟོང་རྒྱལ་པོ|ccby|openAccess
W23921|ཐང་སྟོང་སྙན་བརྒྱུད།|ccby|openAccess
W23922|དཔལ་ལྡན་ཤངས་པའི་ཆོས་སྐོར་རྣམ་ལྔའི་རྒྱ་གཞུང་།|ccby|openAccess
W23927|གསུང་ཐོར་བུ། དཀོན་མཆོག་ཡན་ལག|ccby|openAccess
W23928|གསུང་འབུམ། མཁའ་སྤྱོད་དབང་པོ|ccby|openAccess
W23930|མཉམ་མེད་སེངྒེ་དགུ་ཚར་གྱི་བཀའ་འབུམ|ccby|openAccess
W23940|གྲུབ་ཆེན་ཨོ་རྒྱན་པའི་རྣམ་པར་ཐར་པ་བྱིན་བརླབས་ཀྱི་ཆུ་རྒྱུན།|ccby|openAccess
W23949|རྗེ་གྲུབ་པའི་དབང་ཕྱུག་ངག་དབང་བསམ་གཏན་གྱི་རྣམ་པར་ཐར་པ་སྐལ་བཟང་བུང་བ་དགའ་བྱེད་ཨུཏཔལ་དཀར་པོའི་འཁྲི་ཤིང|ccby|openAccess
W23950|རིན་པོ་ཆེ་རྫ་རི་པའི་རྣམ་ཐར|ccby|openAccess
W23952|འབྲུག་ཟངས་དཀར་གྱི་བླ་མ་བཞད་པ་རྡོ་རྗེ་དང་ཀརྨ་བསྟན་འཛིན། ཀུན་དགའ་ཆོས་ལེགས་གསུམ་གྱི་གསུང་ཕྱོགས་བསྒྲིགས།|ccby|openAccess
W23993|ཕྱག་རྒྱ་ཆེན་པོ་བརྡའི་སྐོར་གསུམ|ccby|openAccess
W23996|གསུང་འབུམ། འཇིགས་མེད་ནོར་བུ|ccby|openAccess
W23998|གསུང་ཐོར་བུ། འཇམ་དབྱངས་དཔལ་ལྡན་རྒྱ་མཚོ|ccby|openAccess
W24002|སྤ་སྤྲོའི་ཆོས་རྗེ་པད་དཀར་ཆོས་ཀྱི་རྒྱ་མཚོའི་ཉམས་འགྱུར་གྱི་རྟོགས་པ་བརྗོད་པའི་གཏམ་བཅད་ལྷུག་སྤེལ་མའི་དོ་ཤལ་རི་ཁྲོད་པའི་མཛེས་རྒྱན་དུ་འོས་པ|ccby|openAccess
W24009|རྗེ་བཙུན་མི་ལ་རས་པའི་རྡོ་རྗེའི་མགུར་དྲུག་སོགས་གསུང་རྒྱུན་ཐོར་བུ|ccby|openAccess
W24012|བྱམས་མགོན་ངག་དབང་རྒྱལ་མཚན་གྱི་རྣམ་ཐར|ccby|openAccess
W24013|པནདི་ཏ་བསྟན་འཛིན་ཆོས་ཀྱི་རྒྱལ་པོའི་རྟོགས་པ་བརྗོད་པ་སྒྱུ་མ་ཆེན་པོའི་གར་སྟབས|ccby|openAccess
W24025|འབའ་ར་དཀར་བརྒྱུད་ཀྱི་ཆོས་སྤྱོད|ccby|openAccess
W24027|གསུང་འབུམ། དོན་བརྒྱུད་ཉི་མ|ccby|openAccess
W24042|དཔལ་ལྡན་འབྲུག་པའི་ཆོས་སྤྱོད་ལས་ཉེར་དགུའི་ཚོགས་འདོན་ནག་འགྲོས་སུ་བཀོད་པ|ccby|openAccess
W24044|ཟབ་རྒྱས་ཆོས་ཀྱི་ཐོབ་ཡིག་དབྱངས་ཅན་མགྲིན་རྒྱན|ccby|openAccess
W24123|ཕྱག་རྒྱ་ཆེན་པོ་ལྔ་ལྡན། ལྟ་སྒོམ་སྤྱོད་འབྲས། གཞི་ལམ་འབྲས་གསུམ། རྣལ་འབྱོར་བཞི་རིམ་རྣམས་ཀྱི་ཁྲིད་ཡིག་ཟབ་རྒྱས་རིན་ཆེན་ཕྲེང་བ|ccby|openAccess
W24686|སྒྲུབ་བརྒྱུད་ཀརྨ་ཀཾ་ཚང་གི་བརྒྱུད་པ་རིན་པོ་ཆེའི་རྣམ་པར་ཐར་པ་རབ་འབྱམས་ནོར་བུ་ཟླ་བ་ཆུ་ཤེལ་གྱི་ཕྲེང་བ|ccby|openAccess
W1KG12632|འབའ་རོམ་ལུགས་ཀྱི་བདེ་མཆོག་ལྷ་ལྔའི་དཀྱིལ་ཆོག|ccby|openAccess
W1KG12633|བདེ་མཆོག་སྙན་རྒྱུད་ཀྱི་ཡིག་ཆ།|ccby|openAccess
W1KG12216|གཏེར་ཆེན་འབར་བའི་རྡོ་རྗེའི་གཏེར་ཆོས་ཕུར་པའི་སྒྲུབ་སྐོར་སོགས།|ccby|openAccess
W1KG12220|སྟག་ལུང་བཀའ་བརྒྱུད་ཀྱི་ཆོས་སྲུང་རྣམས་ཀྱི་གསོལ་མཆོད་སོགས།|ccby|openAccess
W1KG12222|གསུང་འབུམ། ཆོས་ཀྱི་བློ་གྲོས།|ccby|openAccess
W23564|བཀའ་བརྒྱུད་གསེར་འཕྲེང|ccby|openAccess
W25185|བཀའ་བརྒྱུད་ཞལ་འདོན་ཕྱོགས་བསྒྲིགས།|ccby|openAccess
W23661|གསུང་འབུམ། མགོན་པོ་རྡོ་རྗེ|ccby|openAccess
W1KG13019|དྭགས་པོ་ཐར་རྒྱན།|ccby|openAccess
W26032|འཛིན་པ་རང་གྲོལ་གྱི་ཆོས་སྐོར།|ccby|openAccess
W26033|གཅོད་འཛིན་པ་རང་གྲོལ་གྱི་འདོན་ཆའི་སྐོར|ccby|openAccess
W26570|ཀརྨ་པ་ཆོས་དབྱིངས་རྡོ་རྗེའི་རྣམ་ཐར|ccby|openAccess
W26626|རྡོ་རྗེ་རྣལ་འབྱོར་མའི་གསང་བའི་སྒྲུབ་ཐབས་ཀྱི་རྣམ་བཤད་ཟབ་མོ་རྣམ་འབྱེད|ccby|openAccess
W26627|གདམས་ཁྲིད་མན་ངག་གི་རིམ་པ་འཆི་མེད་བདུད་རྩིའི་ལྗོན་བཟང|ccby|openAccess
W26630|གསུང་འབུམ། ཆོས་ཀྱི་འབྱུང་གནས|ccby|openAccess
W26673|གསུང་འབུམ། བརྩོན་འགྲུས་གྲགས་པ།|ccby|openAccess
W26678|དམ་ཆོས་དགོངས་པ་གཅིག་པའི་གསལ་བྱེད། ༼དབུ་མེད།༽|ccby|openAccess
W27214|ཆོས་འབྱུང་ངོ་མཚར་རྒྱ་མཚོ ༼སྔགས་འཕེལ་དགོན་པར་མ༽|ccby|openAccess
W27282|འབྲི་གུང་ཐུན་མཚམས་ཆོས་སྤྱོད|ccby|openAccess
W27299|གསུང་འབུམ། འཕགས་མཆོག་རྡོ་རྗེ|ccby|openAccess
W27302|ལྷོ་རོང་ཆོས་འབྱུང|ccby|openAccess
W27418|ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་གསལ་བར་བཀོད་པ་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ|ccby|openAccess
W27477|གཅོད་ཀྱི་བཤད་པ་གསལ་བའི་སྒྲོན་མེ་སོགས|ccby|openAccess
W27483|དཔལ་ལྡན་འབྲུག་པའི་ཁྱད་ཆོས་མན་ངག་སྐོར་ཕྱོགས་གཅིག་ཏུ་སྒྲིགས་པ|ccby|openAccess
W27486|གསུང་འབུམ། ཀརྨ་མི་འགྱུར|ccby|openAccess
W27489|འོད་གསལ་རྡོ་རྗེ་སྙིང་པོའི་རིང་ལུགས་སྔ་འགྱུར་གསང་སྔགས་རྙིང་མ་བ་ཆེན་པོའི་ཕྱག་ལེན་རྣམ་པར་གཞག་པ་ཕྲེང་བ་སྐོར་ལྔ་ལས་ཕྲིན་ལས་ཕྱག་བཞེས་ཀྱི་རྣམ་པར་གཞག་པ་རིན་པོ་ཆེ་ཨིནདྲ་ནཱི་ལའི་ཕྲེང་བ|ccby|openAccess
W27506|བདུད་གཅོད་ཟབ་མོའི་སྐོར|ccby|openAccess
W27514|གསུང་འབུམ། འཕྲིན་ལས་ཆོས་འཕེལ།|ccby|openAccess
W27522|འབྲུག་པ་དཀར་བརྒྱུད་ཀྱི་ཆོས་སྤྱོད་ཁུ་ནུ་ལུགས|ccby|openAccess
W23785|གསུང་འབུམ། གྲགས་པ་འབྱུང་གནས|ccby|openAccess
W27600|བཀའ་བརྒྱུད་ཀྱི་རྣམ་ཐར་ཆེན་མོ་རིན་པོ་ཆེའི་གཏེར་མཛོད་དགོས་འདོད་འབྱུང་གནས|ccby|openAccess
W27913|རིས་མེད་ཆོས་འབྱུང|ccby|openAccess
W27921|འཇིག་རྟེན་དབང་ཕྱུག་དཔལ་ཀརྨ་པ་ཆེན་པོ་བཅོ་ལྔ་པའི་གསུང་གི་གསང་བ་བསམ་གྱིས་མི་ཁྱབ་པ་ལས་ངོ་མཚར་སྤར་དུ་བཞུགས་པའི་གླེགས་བམ་རྣམས་ཀྱི་དཀར་ཆག་ཆོས་ཚུལ་རྣམ་པར་འབྱེད་པའི་ཟླ་སྣང|ccby|openAccess
W28887|རྒྱལ་བའི་དབང་པོ་སྐྱབས་རྗེ་ཀརྨ་པ་སྐུ་ཕྲེང་བཅུ་བ་ཆོས་དབྱིངས་རྡོ་རྗེ་མཆོག་གི་གསུང་འབུམ་ལེགས་བཤད་ནོར་བུའི་གཙུག་རྒྱན|ccby|openAccess
W29222|བསྟན་བཅོས་ཙིན་དྷ་མ་ཎི་རིན་པོ་ཆེ་འབར་བའི་ཕྲེང་བ|ccby|openAccess
W29246|བདེ་ཆེན་འབར་བའི་རྡོ་རྗེའི་སྐུ་ཕྲེང་གཉིས་པ་ཀརྨ་བདེ་ཆེན་དགའ་བའི་ཡེ་ཤེས་ཕྲིན་ལས་ཀུན་ཁྱབ་དཔལ་བཟང་པོའི་རྣམ་པར་ཐར་པ་ཉུང་ཙམ་བརྗོད་པ་སྐྱ་རིང་འཆར་ཀ|ccby|openAccess
W29248|གསུང་འབུམ། བྱམས་པ་འབྱུང་གནས|ccby|openAccess
W29254|དཔལ་འབྲུག་པ་རིན་པོ་ཆེ་ཞབས་དྲུང་ངག་དབང་རྣམ་རྒྱལ་གྱི་རྣམ་ཐར|ccby|openAccess
W29549|གྲུབ་ཆེན་ཨོ་རྒྱན་པའི་རྣམ་ཐར་ཉུང་ངུ་རྣམ་གསལ།|ccby|openAccess
W29634|སྐྱོབ་པའི་རྣམ་ཐར་ཕྱོགས་བཅུ་དུས་གསུམ་མ|ccby|openAccess
W29635|བསྟན་རྒྱས་སྨོན་ལམ་རྡོ་རྗེའི་སྒྲ་དབྱངས|ccby|openAccess
W29706|ཀོང་སྤྲུལ་གསན་ཡིག|ccby|openAccess
W2CZ5987|བསྟན་འཛིན་རབ་རྒྱས་ཀྱི་རྣམ་ཐར|ccby|openAccess
W2CZ5988|ངག་དབང་འཇམ་དབྱངས་རྒྱལ་མཚན་གྱི་རྣམ་ཐར|ccby|openAccess
W2CZ6035|འབྲི་གུང་པའི་གདན་རབས་མདོར་བསྡུས|ccby|openAccess
W2CZ6240|ལྷོ་བྲག་དཀོར་གཟན་རྒྱ་བོའི་གསུང་མགུར|ccby|openAccess
W2CZ6597|གསུང་འབུམ། གང་ཤར་དབང་པོ|ccby|openAccess
W2CZ6598|རས་ཆུང་རྡོ་རྗེ་གྲགས་པའི་རྣམ་ཐར|ccby|openAccess
W2CZ6604|འཇམ་དབྱངས་ཆོས་ཀྱི་བློ་གྲོས་ཀྱི་རྣམ་ཐར་ཡོངས་འདུད་དགའ་ཚལ|ccby|openAccess
W2CZ7697|ལྷོ་རོང་ཆོས་འབྱུང|ccby|openAccess
W2CZ7699|རྔོག་རབས་གསལ་བའི་མེ་ལོང|ccby|openAccess
W2CZ7838|མི་ལ་རས་པའི་རྣམ་ཐར་བྱིན་རླབས་ཀྱི་སྤྲིན་ཕུང|ccby|openAccess
W2CZ7839|ཀརྨ་པ་ཆེན་པོའི་རྣམ་ཐར་བསམ་ཡས་ལྷའི་རྔ་ཆེན|ccby|openAccess
W2CZ7840|རྒོད་ཚང་པའི་རྣམ་ཐར་བཙག་བྲིས་མ|ccby|openAccess
W2CZ7858|གསུང་འབུམ། ཡོན་ཏན་མཐའ་ཡས|ccby|openAccess
W2CZ7870|ཨོ་རྒྱན་པའི་རྣམ་ཐར་ཚིགས་བཅད་མ།|ccby|openAccess
W2CZ7877|བདེ་ཆེན་རྡོ་རྗེའི་རྣམ་ཐར་བསམ་གྱི་མི་ཁྱབ་པ་ལས་ས་བོན་ཙམ་སྤེལ་བ།|ccby|openAccess
W2CZ7951|ཆོས་ཀྱི་ཤེས་རབ་ཀྱི་རྣམ་ཐར།|ccby|openAccess
W2CZ7955|མགོན་པོའི་རྒྱུད་སྐོར|ccby|openAccess
W2CZ7970|རོལ་པའི་རྡོ་རྗེའི་རྣམ་ཐར་ཡོན་ཏན་མི་ཟད་པ་རབ་ཏུ་གསལ་བའི་མེ་ལོང|ccby|openAccess
W2CZ7971|དུས་གསུམ་མཁྱེན་པའི་རྣམ་པར་ཐར་པ་དགོས་འདོད་ཀུན་འབྱུང|ccby|openAccess
W2CZ7972|སངས་རྒྱས་རས་ཆེན་གྱི་རྣམ་ཐར་བདུད་རྩིའི་བུམ་བཟང|ccby|openAccess
W2CZ7973|རང་བྱུང་རྡོ་རྗེའི་རྣམ་ཐར་ཚིགས་བཅད་མ|ccby|openAccess
W2CZ7975|སྒམ་པོ་པའི་རྣམ་ཐར་ཀུན་ཁྱབ་སྙན་པའི་བ་དན|ccby|openAccess
W2CZ7978|མར་པའི་རྣམ་ཐར་གསང་བ་མཛོད་ཀྱི་ལྡེ་མིག|ccby|openAccess
W2DB16431|གསུང་འབུམ། འགྱུར་མེད་བདེ་ཆེན|ccby|openAccess
W2DB20790|བཀའ་བརྒྱུད་ཆོས་འབྱུང་རིན་པོ་ཆེ་སྤུངས་པའི་འོད་སྟོང་འཁྱིལ་བ|ccby|openAccess
W2DB4575|ཉེ་བརྒྱུད་གཅོད་ཀྱི་ཁྲིད་ཡིག་ལེགས་བཤད་བདུད་རྩིའི་རོལ་མཚོ|ccby|openAccess
W30094|འབའ་རོམ་བཀའ་བརྒྱུད་པའི་བསངས་དང་གསོལ་ཁའི་སྐོར|ccby|openAccess
W30095|འབའ་རོམ་པའི་ཕྱག་ཆེན་སྔོན་འགྲོའི་ཁྲིད་རིམ་ངག་འདོན་ངེས་དོན་ལམ་བཟང་།|ccby|openAccess
W30096|གཏེར་ཆེན་འབར་བའི་རྡོ་རྗེའི་ཆོས་སྐོར།|ccby|openAccess
W30101|གསུང་འབུམ། འཇིག་རྟེན་མགོན་པོ|ccby|openAccess
W30123|དཀར་བརྒྱུད་གསེར་འཕྲེང|ccby|openAccess
W30161|ཀརྨ་པ་སྐུ་འཕྲེང་རིམ་བྱོན་གྱི་རྣམ་ཐར་མདོར་བསྡུས|ccby|openAccess
W30164|ངག་དབང་རྣམ་རྒྱལ་གྱི་རྣམ་ཐར་རྒྱས་པ་ཆོས་ཀྱི་སྤྲིན་ཆེན་པོའི་དབྱངས|ccby|openAccess
W30168|ཆོས་རྗེ་ཤེས་རབ་འབྱུང་གནས་དང་། སྡེ་སྲིད་བཅུ་པ་མི་ཕམ་དབང་པོའི་རྟོགས་བརྗོད། གྲུབ་དབང་པད་དཀར་ལྷུན་གྲུབ་ཀྱི་གསུང་རང་གཞན་དགེ་བསྐུལ་གྱི་གཏམ་རྣམས་ཕྱོགས་གཅིག་ཏུ་བསྒྲིགས་པ་རྣ་བའི་བཅུད་ལེན།|ccby|openAccess
W30169|མཁན་ཆེན་གཉིས་པ་བསོད་ནམས་འོད་ཟེར་གྱི་རྣམ་ཐར་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཀུན་དགའ་རྒྱལ་མཚན་གྱི་རྟོགས་བརྗོད། ངག་དབང་པད་དཀར་གྱི་རྟོགས་བརྗོད་དྲང་སྲོང་དགྱེས་པའི་གླུ་དབྱངས།|ccby|openAccess
W30263|དབུས་སྨྱོན་ཀུན་དགའ་བཟང་པོའི་མགུར་འབུམ|ccby|openAccess
W30416|མི་ཉག་འཇམ་དབྱངས་གྲགས་པའི་རང་རྣམ|ccby|openAccess
W30420|ཐེག་ཆེན་བསྟན་པའི་སྙིང་པོའི་གཞུང|ccby|openAccess
W30534|སྙན་རྒྱུད་རྡོ་རྗེའི་ཚིག་རྐང། བདེ་མཆོག་མཁའ་འགྲོའི་སྙན་བརྒྱུད་དང་རྒྱལ་སྲས་མི་ཏྲའི་རྣམ་ཐར།|ccby|openAccess
W30535|རས་ཆུང་རྡོ་རྗེ་གྲགས་པའི་རྣམ་ཐར|ccby|openAccess
W30541|གསུང་འབུམ། རང་བྱུང་རྡོ་རྗེ|ccby|openAccess
W1KG12780|རྣམ་ཐོས་སྲས་ཀྱི་མཆོད་སྤྲིན་འདོད་དགུའི་ཆར་འབེབས།|ccby|openAccess
W1KG12784|འབྲུག་པ་དཀར་བརྒྱུད་པའི་ཆོས་སྐྱོང་སྤྱི་ཡི་བསྐང་གསོ་དང་གཏོར་འབུལ་ཕྱོགས་བསྡེབས་དམ་ཅན་དགྱེས་བྱེད་མཆོད་སྤྲིན་རྒྱ་མཚོ།|ccby|openAccess
W1KG19100|བཀའ་བརྒྱུད་པའི་བརྒལ་ལན་དང་དྲིས་ལན་ཕྱོགས་བསྒྲིགས།|ccby|openAccess
W3CN616|གསུང་འབུམ། གཞན་ཕན་སྣང་བ།|ccby|openAccess
W3CN626|ཤེས་བྱ་ཀུན་ཁྱབ།|ccby|openAccess
